timestamp,message_type,user_id,nickname,content,user_level,giver_id,giver_nickname,gift_name,combo_count,receiver_id,receiver_nickname,like_count,like_total,member_count,follow_count,display_short,display_middle,display_long,room_total
2025-09-16T21:30:11.145837,message,MS4wLjABAAAAot4xR6hYy0Dm8WJeE_1ukDwRFhthiFoCVGZXJ6EDJ7BBk-jZss_6lSldLq1yDDux,🆑 Pan Tao,太好听,,,,,,,,,,,,,,,
2025-09-16T21:30:11.145877,message,MS4wLjABAAAA8OgkbRtKPU8DjlL_wNW5grbE8iAuEyxjHCI6Hu7ABYs,不 忘 初心,这姑娘真俊,,,,,,,,,,,,,,,
2025-09-16T21:30:11.145906,message,MS4wLjABAAAAJdrR5Czp5jBxQSmC-t2X0iOPxxvjRdGZ6TOj6rs0aNnb5iECwxGsZUNVmFM069BM,LJ,唱歌好听[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,,,,,,,,,,,,,,
2025-09-16T21:30:11.145935,message,MS4wLjABAAAA7VpcXmID7kFVHk4gJgbA3Z1RBB9_I4WLUslkQkFZVVQ,朵拉爱萌,你的短袖好漂亮,,,,,,,,,,,,,,,
2025-09-16T21:30:11.145981,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16683
2025-09-16T21:30:11.188585,enter,MS4wLjABAAAAr4wCuwj71AcXISdzcf-hvv_Rl8VwDzl451Zt2oTkq36Lx3gv5TXyD5rwR6sw5U__,雪恋花🌸1066,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:11.188629,enter,MS4wLjABAAAA0UT73mg3T-PspGZnvoQ9GZkL8IEnPSh7lRtRpHOd-dBTnHPhBvBnAb0vuyo-6liA,ㅤㅤ,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:11.188653,enter,MS4wLjABAAAAlyn1w7Cjg8TVVEJR6D7F6lMmDOYX_s5VKtwvspr6Gwo,贵州铜仁菜籽油,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:11.188674,enter,MS4wLjABAAAA5Vk-Vmqsckk24WvwrGYDSR5UiwndnfG7fh8cmZdx318,陈大哥,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:11.188728,gift,,,,,MS4wLjABAAAACZ9pgsIlQvxWikllNfh5o_pP9Nk7dZYgLrlR3eYJB39YZyJBZHQvrOVC_8reh8dW,︿渣渣辉﹀,你最好看,1,,,,,,,,,,
2025-09-16T21:30:11.189638,gift,,,,,MS4wLjABAAAAxB6o-JhuTF_lyb0DCkeFBWF62iekhl4b63izDA2Gxq0,🍊言言🍊,人气票,1,,,,,,,,,,
2025-09-16T21:30:11.189678,enter,MS4wLjABAAAAd8ZK11wfPsRIUjR3CpwnLIv61RdgXkdj_ShfG2YCsuU,情义,,,,,,,,,,,16181,,,,,
2025-09-16T21:30:11.189702,enter,MS4wLjABAAAAqAsBxzBgQWPqW2rPSXKKLW3Xt-XeyKH8tnRZIhsybIE,Man szi 乄卝,,,,,,,,,,,16244,,,,,
2025-09-16T21:30:11.189730,enter,MS4wLjABAAAAf_ETU8e4-JgvzXqotPgUdCHNSPUwjJtdNesLq2br6JQ,皓皓🐈,,,,,,,,,,,16181,,,,,
2025-09-16T21:30:11.189753,enter,MS4wLjABAAAA1EX6dvB7xw3RQGyKMlyhUuINOGhaVUsAITLFkKFfXng,江 暖、,,,,,,,,,,,16458,,,,,
2025-09-16T21:30:11.189776,enter,MS4wLjABAAAA4KU81UTrG5Rnl_hR3vSprMN3R_kxJkq15ae1tKrmDBc,🆑Co云天,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:11.189799,enter,MS4wLjABAAAASMSNfiWJRgFXBVWokwQ4zoCXUl7L-KHDz4agsu6RhaQ,紫紫💃🏻,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:11.189834,gift,,,,,MS4wLjABAAAA9fRwrPC3hYGf71UViAiW2JXVZLspwDMdMG7zUDWmWHM,风云海,为你闪耀,1,,,,,,,,,,
2025-09-16T21:30:11.189860,enter,MS4wLjABAAAAIXQPDjTLO87iLlS1-iv-hBZGuzZ26X15jwk8Ysz3U_w,旅游管家罗纳尔东,,,,,,,,,,,16219,,,,,
2025-09-16T21:30:11.189893,gift,,,,,MS4wLjABAAAA0uCtyCowcTsq5vPlg-9L1kZg_QHmEnrosjHq9PmDWWc,回归的迷羊,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:11.190763,enter,MS4wLjABAAAAUvGHQMEcAl3qDVsxadZZ9MUC2FqNmtTS_vhu2vSVAA8,用户8400734652415,,,,,,,,,,,16244,,,,,
2025-09-16T21:30:11.190796,enter,MS4wLjABAAAAgaTIaBotc10Ukc2zxxBsqvHN9eEM0x4loMSzSuxOr9E,风平浪静,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:11.190836,gift,,,,,MS4wLjABAAAAiIq8OyKBMj8oQl6QTerfgiMIIHdIO2sr0QGV-uhtLjM,风川川,入团卡,1,,,,,,,,,,
2025-09-16T21:30:11.190868,enter,MS4wLjABAAAACc0T9kAUZfSODNNDyP0T9RPmgvQN8fm4ug7oDJDdHDv7p7brO63rFzSweptS_Es4,成洲,,,,,,,,,,,16140,,,,,
2025-09-16T21:30:11.190896,enter,MS4wLjABAAAA7QfKmYe5Mc6SD_bVXuzLCFRPamjSPoU3rofYtoHDw38,莱万子,,,,,,,,,,,16219,,,,,
2025-09-16T21:30:11.190925,enter,MS4wLjABAAAArrWVo4jh67g7YKFboSWcEivMKvUBFXuX8Vx8VWHneq8,徐徐如风,,,,,,,,,,,16417,,,,,
2025-09-16T21:30:11.190967,gift,,,,,MS4wLjABAAAACZ9pgsIlQvxWikllNfh5o_pP9Nk7dZYgLrlR3eYJB39YZyJBZHQvrOVC_8reh8dW,︿渣渣辉﹀,你最好看,1,,,,,,,,,,
2025-09-16T21:30:11.191004,message,MS4wLjABAAAAIN1iL7peoJH3C3XwkDFxLsDnf_tWAAcFgCZXSbqtFC3SYGNu6CpiGbGQ2PLYNAVv,老马,百万主播[赞][赞][赞][赞],,,,,,,,,,,,,,,
2025-09-16T21:30:11.191033,message,MS4wLjABAAAA3zO-5lwl_yLkRtTdsCobj5N6a6koPkCyjhqFANpYUbMiGifmYTYTI2w2NwxmYveI,蜕变2025,这个是哪,,,,,,,,,,,,,,,
2025-09-16T21:30:11.191072,gift,,,,,MS4wLjABAAAAceyiLWuu61Tl2gVjiGapHnzNGmmcZAbo3OJHVD2GWhw,拐子,小心心,1,,,,,,,,,,
2025-09-16T21:30:11.191911,message,MS4wLjABAAAAe52CfN9Rge0lAUBnMBx0oTW1jzZjvkPJNAdoXjOPF8k,豐121318,奥地利么,,,,,,,,,,,,,,,
2025-09-16T21:30:11.191935,enter,MS4wLjABAAAAtZa4c-71gntPCuPSAt9mD0_YAXyp21sWd3yCSFib7o8,hi you!,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:11.191958,enter,MS4wLjABAAAAKYwAUTOsglywS7xGEFSpbgho2FhYvNI7dboxDXJu9Sg,🐯光头烧烤开发商🐯（蓝田夜市）,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:11.191980,message,MS4wLjABAAAAhaobYM17B9veb6DGacnECWt78zi1vIu6PAZPTEaVAEs,👑小丫头❣️🐾🐾🐾,丹麦吗,,,,,,,,,,,,,,,
2025-09-16T21:30:11.192000,enter,MS4wLjABAAAAHk8IOPYprUkD80_jYgy9uTLlG1FSnr6ayagaaDtP5yA,鲨椰博士,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:11.192020,enter,MS4wLjABAAAA7XuJc6MlIuE6Uw5qpVzuwag4DkKo3dMzQnexhS9nS3k,风雨自有相逢,,,,,,,,,,,16219,,,,,
2025-09-16T21:30:11.192039,enter,MS4wLjABAAAAW8aKzz3qSdjBSalSKnKKw7Mn6q4pwceG8vn7tyU3sxo,新势力创始人.光哥,,,,,,,,,,,16512,,,,,
2025-09-16T21:30:11.192062,enter,MS4wLjABAAAAv1wnRMSMu2w5ktpCRJDg2Gd4YNqCJaBaYsxko9j4Unw,🆑孤牧栀笙ᶜˡᵒᵘ,,,,,,,,,,,16140,,,,,
2025-09-16T21:30:11.192083,enter,MS4wLjABAAAAjnU7E-hSGnkj9yxBlpdi4wgDCO44W-BdloQYbgBa3S8999gdE5N7UisqbbMU3s-k,叶赫那拉🌻,,,,,,,,,,,16533,,,,,
2025-09-16T21:30:11.192107,message,MS4wLjABAAAAot4xR6hYy0Dm8WJeE_1ukDwRFhthiFoCVGZXJ6EDJ7BBk-jZss_6lSldLq1yDDux,🆑 Pan Tao,伯虎说[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,,,,,,,,,,,,,,
2025-09-16T21:30:11.192930,gift,,,,,MS4wLjABAAAAv1wnRMSMu2w5ktpCRJDg2Gd4YNqCJaBaYsxko9j4Unw,🆑孤牧栀笙ᶜˡᵒᵘ,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:11.192971,gift,,,,,MS4wLjABAAAA9fRwrPC3hYGf71UViAiW2JXVZLspwDMdMG7zUDWmWHM,风云海,为你闪耀,1,,,,,,,,,,
2025-09-16T21:30:11.193010,gift,,,,,MS4wLjABAAAACV2-bqDbL1OV4hoNZ9fIarNWhXbW-irqvHGDoRMFJIAnjeyXFzoJpTjbYeytYrCa,💫封心锁爱💕,小心心,1,,,,,,,,,,
2025-09-16T21:30:11.739131,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16672
2025-09-16T21:30:11.741312,gift,,,,,MS4wLjABAAAATSM4TJYMhbGSHc6UOa8GPoMvKQkezFdLR5cqXj3HFfGFTuvKiklStaeZ6U0xiY_J,用户7254222520618,小心心,1,,,,,,,,,,
2025-09-16T21:30:11.741599,enter,MS4wLjABAAAA6q5hjvAkeAOCj4eQwkL68kgpkwZxBNHyyRd80pJ2Bdpj0wQMjW3MHkxKuKh5WoaD,小苏苏❤️,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:11.741772,follow,MS4wLjABAAAAnCU3EIqYCHnMjUEnDpLGe3VY72D7gYWS7sOQWBeerE4,幸福一家人,,,,,,,,,,,,3212380,,,,
2025-09-16T21:30:11.741893,message,MS4wLjABAAAAtq_4FPa3kAcPc1tqYM_EBijvFAPi32etmvwCmRFUZws,老默,我丢，这个袜子666,,,,,,,,,,,,,,,
2025-09-16T21:30:11.742020,follow,MS4wLjABAAAAskdfxhegcEXepHwy1wz0Zwh1GazCPuQafUr5Tnw05v294BbDwWaeID_LiBHXaQyT,Zen T,,,,,,,,,,,,3212380,,,,
2025-09-16T21:30:11.742092,gift,,,,,MS4wLjABAAAAPfaeSLsblY5VROp4cLYPFc8MWbe0DZRAwvJgZig_1wKK4mDpPgqdR6MTmNq_9u95,万夫,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:12.543330,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16681
2025-09-16T21:30:12.575925,message,MS4wLjABAAAA2Gt0S258UoQtqVM6VXjK9-E3i6kfL1aAXW0-k-eOyGQ,不知道叫啥,天怎么没黑？,,,,,,,,,,,,,,,
2025-09-16T21:30:12.576167,gift,,,,,MS4wLjABAAAASMSNfiWJRgFXBVWokwQ4zoCXUl7L-KHDz4agsu6RhaQ,紫紫💃🏻,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:12.576323,gift,,,,,MS4wLjABAAAAiIq8OyKBMj8oQl6QTerfgiMIIHdIO2sr0QGV-uhtLjM,风川川,入团卡,1,,,,,,,,,,
2025-09-16T21:30:12.577979,gift,,,,,MS4wLjABAAAAhVPPN2yVL__GcULORDNA21F4ke2S9z2oaoSsSjZWIZc,²⁰²⁵ 🫧游 猪 🐷,为你打call,1,,,,,,,,,,
2025-09-16T21:30:12.578014,enter,MS4wLjABAAAA9zMpM237CLIvtMDWqvWR96HlifKF7hyhLyX63LveJro,贺开曼迈老寨茶农54号🌱,,,,,,,,,,,16458,,,,,
2025-09-16T21:30:12.578047,like,MS4wLjABAAAA6HzB7kfNY9KOnssgf-YKB7vsuAM_-OaSGqZdczIymwBU0k673WPHmL-SW80lSJje,鲨鱼猫,,,,,,,,,3,810891,,,,,,
2025-09-16T21:30:12.578066,enter,MS4wLjABAAAAhObQBwCwG5p1WrukIjO-QPa8aU-v404goQo28auHMdhSXuq6LzI8ky7OatQdUJiB,郑总,,,,,,,,,,,16193,,,,,
2025-09-16T21:30:13.159336,enter,MS4wLjABAAAAveNYbDJvl0qSwsqYP0S22Y5yJsQEQ2vcUnuls_JKO_J-MU9OpG9ak3C3GhiMSYQO,9️⃣3️⃣宁,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:13.159450,gift,,,,,MS4wLjABAAAAceyiLWuu61Tl2gVjiGapHnzNGmmcZAbo3OJHVD2GWhw,拐子,小心心,1,,,,,,,,,,
2025-09-16T21:30:13.161190,gift,,,,,MS4wLjABAAAArlAKpPT8H3rCuOegHGavZanni7tO00elp2D68TkZdto,白云姐（聊天+走路首播）,入团卡,1,,,,,,,,,,
2025-09-16T21:30:13.161230,message,MS4wLjABAAAA08VyOlQEbdrErNHydXHndJTIA2x8mBTTyoq8BYIPKy4,雷历风行,小美女悠悠闲闲的[比心][比心][比心],,,,,,,,,,,,,,,
2025-09-16T21:30:13.776048,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16688
2025-09-16T21:30:13.790588,enter,MS4wLjABAAAA6gU1DYYv16T79tvY_1_dk4NGbK9ov2gYMH-SO3Hx6_M2yftffOh2S1vGwSLfVP0F,m mm.,,,,,,,,,,,16458,,,,,
2025-09-16T21:30:13.790651,follow,MS4wLjABAAAAspKtm7dWRdByPADE49gYWwZfgRPA99Fp_6leAiAJwCRQb2Z8NrO4NxkzB046j3Jj,简单666666,,,,,,,,,,,,3212385,,,,
2025-09-16T21:30:13.790678,enter,MS4wLjABAAAA6BNjQj0Uc4pEhMTLM1R0LOyGLK6ntRlZxBPCwWVLOgCjVk0uBJI5uzauCm4-7sm1,飛天@𝒀𝑳𝑮🍊🦾,,,,,,,,,,,16181,,,,,
2025-09-16T21:30:13.790700,enter,MS4wLjABAAAAZx9xvDKMHgAmWAvE_sCwjy2_ledFw7KoZ9nyEWpotX0,瘾.,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:13.790746,gift,,,,,MS4wLjABAAAA1fH1voFvGUGPLS94iEeopf31x4sskMLWLPkprdPwzOs,Kirin,人气票,1,,,,,,,,,,
2025-09-16T21:30:13.790819,gift,,,,,MS4wLjABAAAAG7ZP8SIaDXiyCDLW0OC6-YZ3D-MQy-5LkQse0yDjUbdQEFfp5VaVGMh7s8fsiMRv,🆑云朵上的祎颗星,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:14.388675,gift,,,,,MS4wLjABAAAACV2-bqDbL1OV4hoNZ9fIarNWhXbW-irqvHGDoRMFJIAnjeyXFzoJpTjbYeytYrCa,💫封心锁爱💕,小心心,1,,,,,,,,,,
2025-09-16T21:30:14.389975,gift,,,,,MS4wLjABAAAAFHaVwdFHlhTXJ2MSpYuMHyYA9goA8hwQHh031VaRUVg,🌈嘉7,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:14.390009,enter,MS4wLjABAAAANzya9jmso6VkFskmtyBLltcuIITLlqSdrmiBvxfyAcg,相遇不易,,,,,,,,,,,16458,,,,,
2025-09-16T21:30:14.390055,gift,,,,,MS4wLjABAAAATSM4TJYMhbGSHc6UOa8GPoMvKQkezFdLR5cqXj3HFfGFTuvKiklStaeZ6U0xiY_J,用户7254222520618,小心心,1,,,,,,,,,,
2025-09-16T21:30:14.390082,enter,MS4wLjABAAAAkSl7iCM27Lpf0qzy0kYVcX9mKAlM4fh1cGFzUuU63z8ozsAdsGn386rawpncmKlk,巨峰,,,,,,,,,,,16140,,,,,
2025-09-16T21:30:14.390102,enter,MS4wLjABAAAAV0iTZvVws8qObA3JL2qKC5bSdu3iTFtDCpPW5d9TA04,內個內個內內,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:14.390126,message,MS4wLjABAAAArvgvz8e3xiyAWhCUVXRbwkLgdccGr6o4PV4t3ywBU0M,2025好运来,他是个才艺主播,,,,,,,,,,,,,,,
2025-09-16T21:30:14.390154,message,MS4wLjABAAAAka-pjqw7dNKvFE5siQzu3mHd0zIDb2SDOTfpaehrjCM,🆑老男孩🆑,欢迎来到可楼阳台音乐会！长按手机屏慕3秒点击推荐让更多朋友关注，谢谢支持！,,,,,,,,,,,,,,,
2025-09-16T21:30:15.102099,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16652
2025-09-16T21:30:15.106982,follow,MS4wLjABAAAAJs9ByRUXjx0SNijA_XOWmFuK0uGqX6AFkkUoIVsZt4I,哼哈二将,,,,,,,,,,,,3212392,,,,
2025-09-16T21:30:15.107209,follow,MS4wLjABAAAAJKhijTxmMd1G7X_8syXro_Gd2fWtG7EotUjPu4CM0TU,嚯嚯嚯,,,,,,,,,,,,3212392,,,,
2025-09-16T21:30:15.111104,enter,MS4wLjABAAAAW1ZNrpl4Pe51ohRBDpOOSdTWNXy05GSTXs8iEaQorwQ,驴行远方,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:15.111180,enter,MS4wLjABAAAAfr_59QuFHxmvTVyK18PiPmVP2WgCtKbrMVr7MoywG5Q,WJY,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:15.111246,gift,,,,,MS4wLjABAAAAhVPPN2yVL__GcULORDNA21F4ke2S9z2oaoSsSjZWIZc,²⁰²⁵ 🫧游 猪 🐷,为你打call,1,,,,,,,,,,
2025-09-16T21:30:15.714081,enter,MS4wLjABAAAAEm962dKocA1ovOXBvoP80exHA37ckVEpH9TE466CfjI,🌈XIN,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:15.714259,like,MS4wLjABAAAAp-koH8BB_-U7OkTv6oqwM-HaxN6Kb1lb9Wiq0ixcK3w,国,,,,,,,,,21,811877,,,,,,
2025-09-16T21:30:15.714460,gift,,,,,MS4wLjABAAAA6en8LZUo4iU0DLHNHALsCdDJi55IAbFWGyLd0beExys,喆,人气票,1,,,,,,,,,,
2025-09-16T21:30:15.714551,enter,MS4wLjABAAAA3QwEQwOLFviHlXpDjCDTxLOOVKIHdvoxotbRHPTyYKk,坦尼森911,,,,,,,,,,,16181,,,,,
2025-09-16T21:30:15.714669,gift,,,,,MS4wLjABAAAAv1wnRMSMu2w5ktpCRJDg2Gd4YNqCJaBaYsxko9j4Unw,🆑孤牧栀笙ᶜˡᵒᵘ,为你闪耀,1,,,,,,,,,,
2025-09-16T21:30:15.714747,follow,MS4wLjABAAAAvLYUn81lC5wftTl3Gu8uQ4UP6n4ZxGIS-5RN_otxN8A,用户5429558914166,,,,,,,,,,,,3212393,,,,
2025-09-16T21:30:15.714827,gift,,,,,MS4wLjABAAAArlAKpPT8H3rCuOegHGavZanni7tO00elp2D68TkZdto,白云姐（聊天+走路首播）,入团卡,1,,,,,,,,,,
2025-09-16T21:30:16.359008,message,MS4wLjABAAAARC7wE8D4gtdmykj7hI_g9iO04MiB8v76bRxsReIkLlU,L🇨🇳,下午3:29奥地利亚,,,,,,,,,,,,,,,
2025-09-16T21:30:16.359194,message,MS4wLjABAAAAwCphLgD9AJR7L3TOG5UEHfCD5_vDkihC9a8vsey8ouo,流浪的沙拉,蟑螂可以吃吗,,,,,,,,,,,,,,,
2025-09-16T21:30:16.359266,enter,MS4wLjABAAAAi-mDtu9kMY2Kz-nfjWFI2Kg4cK8x88TlOULsGz966d0,在路上_,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:16.359340,gift,,,,,MS4wLjABAAAAf_ETU8e4-JgvzXqotPgUdCHNSPUwjJtdNesLq2br6JQ,皓皓🐈,粉丝团灯牌,1,,,,,,,,,,
2025-09-16T21:30:16.359392,enter,MS4wLjABAAAAEPmM8DqEC-d0FqgBHioehq935IeVAvt7NCDBwHu6ndA,军械员,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:17.161073,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16694
2025-09-16T21:30:17.175645,gift,,,,,MS4wLjABAAAA1fH1voFvGUGPLS94iEeopf31x4sskMLWLPkprdPwzOs,Kirin,人气票,1,,,,,,,,,,
2025-09-16T21:30:17.175785,message,MS4wLjABAAAAZlXdsVJxxxh3jZlGZ5cmNUrkxms4AuIpgAj561KxNyk,凹凸曼,那云朵都不动,,,,,,,,,,,,,,,
2025-09-16T21:30:17.175846,enter,MS4wLjABAAAA8AN2dHa7LDfayY3UiDE2SsKMDzDu3rj08cs9GFa4udw,随遇而安,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:17.175893,message,MS4wLjABAAAAf7ElYU1Feb5k-FUoUVJAH1Bra81_OitrhoHIZm0qcQA6H3aFFSBH4Znk3Ew_5FEw,冰🧊go,天怎么没黑？,,,,,,,,,,,,,,,
2025-09-16T21:30:17.766978,room_stats,,,,,,,,,,,,,,,1万,1万,1万在线观众,16687
2025-09-16T21:30:17.777168,enter,MS4wLjABAAAAkS4iARoZetHOtBnz0StcBwkckUmOTcfrCA-Ouh88RyE,一只树懒🦥,,,,,,,,,,,16360,,,,,
2025-09-16T21:30:17.777243,enter,MS4wLjABAAAA6_JDJoRLoExXyUHzsX3TPFWBk871slUKNWIbA_nWHig,兰花依旧香,,,,,,,,,,,16219,,,,,
2025-09-16T21:30:18.386799,message,MS4wLjABAAAAgxVsdgMtviL5V34_yfsRCg9syVZewAmRZ2cXmm2h_oIPhUJMu3YON5Nbo1dex4K_,clear spring,天怎么没黑？,,,,,,,,,,,,,,,
2025-09-16T21:30:18.386866,message,MS4wLjABAAAAX_dr3OyPMPkoYedT8osJoPWcM4STjy6dFoHJyrqOZXCbeOZPccUxiugWax5LtRPO,葡萄🍇,都是我喜欢的歌,,,,,,,,,,,,,,,
2025-09-16T21:30:18.386920,gift,,,,,MS4wLjABAAAAEIm6IeoDWFxZ2ibCj-fms6slcFzqoRDa9xRW3ifrzh6vZzD18NnudUpdTma3xzvG,敏敏好物臻选👑,小心心,1,,,,,,,,,,
2025-09-16T21:30:18.387009,enter,MS4wLjABAAAAxAkhozHSwRkdyNjYFCVbsFriQA_xGYP7VfYTGkQVWUM,峻,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:18.387038,follow,MS4wLjABAAAA4HBE3APlUG-yMjqfiXA8giC1DWqNJ7eaYOikZv3vBC8JjcWrwtiJUVrrBMWTcCqm,狼星,,,,,,,,,,,,3212392,,,,
2025-09-16T21:30:18.387061,enter,MS4wLjABAAAAKyiBb1Ym3TwDznu-MAUOX1-FPi3Ee12BElCgXtwb6YVU8BbzELji6vYRDDMcGqTK,人在吕途,,,,,,,,,,,16146,,,,,
2025-09-16T21:30:18.387196,enter,MS4wLjABAAAAkmlO7A_42SjyBm6-PubJRU4wFoqZ-vcAxyd312-aF3Y,🍊遗憾才是主旋律,,,,,,,,,,,16132,,,,,
2025-09-16T21:30:18.388430,like,MS4wLjABAAAA2iZNIuvKUJR5hAFZ8r0Lg4d777FvM8l0DiH2_hQ0dSI,妈妈是超人,,,,,,,,,21,812951,,,,,,
2025-09-16T21:30:18.388598,gift,,,,,MS4wLjABAAAA6en8LZUo4iU0DLHNHALsCdDJi55IAbFWGyLd0beExys,喆,人气票,1,,,,,,,,,,
2025-09-16T21:30:19.179758,enter,MS4wLjABAAAAh_4DwMPvV1kRlVk00E8ANmeWVRg3dBobPFy8IB5GwtI,厨味优选,,,,,,,,,,,16193,,,,,
2025-09-16T21:30:19.179839,gift,,,,,MS4wLjABAAAAv1wnRMSMu2w5ktpCRJDg2Gd4YNqCJaBaYsxko9j4Unw,🆑孤牧栀笙ᶜˡᵒᵘ,为你闪耀,1,,,,,,,,,,
2025-09-16T21:30:19.179905,gift,,,,,MS4wLjABAAAAQXAZvl_1HpCPU315dOe7ynxdqb807hVM9nY566ZA-A4,🆑善缘,人气票,1,,,,,,,,,,
2025-09-16T21:30:19.179962,follow,MS4wLjABAAAAYqcySorOiyFIzPCsWqUtFqb1eyh2d9iu2nMEq_6INlKqWvmCL_Il4k-_J_0dwvj4,小颖,,,,,,,,,,,,3212392,,,,
2025-09-16T21:30:19.179993,enter,MS4wLjABAAAAyShCDlIMROlh93jMS9hm1aF9ArJ4U-OqIqygFHEkrWw,LD佳豪,,,,,,,,,,,16244,,,,,
2025-09-16T21:30:19.780718,gift,,,,,MS4wLjABAAAAhVPPN2yVL__GcULORDNA21F4ke2S9z2oaoSsSjZWIZc,²⁰²⁵ 🫧游 猪 🐷,为你打call,1,,,,,,,,,,
2025-09-16T21:30:20.390170,enter,MS4wLjABAAAAo7IT7CSMtn8xtrwGJ_oQCe_jrGiLVr14SZxt74swczk,強子🇨🇳,,,,,,,,,,,16458,,,,,
2025-09-16T21:30:20.390257,enter,MS4wLjABAAAAkltFkZPbXZhcHcjjJ4Cna_4P4v6MiHw31aj96-Yz9M1MuiFMtGGrdkQY_qvXD6et,幸福快乐的一家人,,,,,,,,,,,16146,,,,,
